tempo_us,angulo_deg,motor_percent
2348738,-49.11,35
2349627,-49.11,35
2350516,-49.11,35
2351405,-49.11,35
2352294,-49.11,35
2353183,-49.11,35
2354072,-49.12,35
2354961,-49.12,35
2355850,-49.11,35
2356739,-49.12,35
2357628,-49.12,35
2358517,-49.12,35
2359406,-49.12,35
2360295,-49.12,35
2361184,-49.13,35
2362073,-49.13,35
2362962,-49.12,35
2363851,-49.12,35
2364740,-49.13,35
2365629,-49.12,35
2366518,-49.11,35
2367407,-49.11,35
2368296,-49.11,35
2369185,-49.11,35
2370074,-49.11,35
2370963,-49.10,35
2371852,-49.10,35
2372741,-49.11,35
2373630,-49.10,35
2374519,-49.10,35
2375408,-49.11,35
2376297,-49.12,35
2377186,-49.12,35
2378075,-49.11,35
2378964,-49.11,35
2379853,-49.12,35
2380742,-49.11,35
2381631,-49.10,35
2382520,-49.09,35
2383409,-49.10,35
2384298,-49.11,35
2385187,-49.11,35
2386076,-49.10,35
2386965,-49.10,35
2387854,-49.10,35
2388743,-49.09,35
2389632,-49.09,35
2390521,-49.09,35
2391410,-49.09,35
2392299,-49.09,35
2393188,-49.08,35
2394077,-49.07,35
2394966,-49.08,35
2395855,-49.09,35
2396744,-49.08,35
2397633,-49.09,35
2398522,-49.10,35
2399411,-49.10,35
2400300,-49.10,35
2401189,-49.10,35
2402078,-49.11,35
2402967,-49.11,35
2403856,-49.10,35
2404745,-49.09,35
2405634,-49.09,35
2406523,-49.11,35
2407412,-49.11,35
2408301,-49.12,35
2409190,-49.11,35
2410079,-49.12,35
2410968,-49.11,35
2411857,-49.10,35
2412746,-49.10,35
2413635,-49.12,35
2414524,-49.12,35
2415413,-49.11,35
2416302,-49.10,35
2417191,-49.11,35
2418080,-49.11,35
2418969,-49.10,35
2419858,-49.10,35
2420747,-49.10,35
2421636,-49.11,35
2422525,-49.11,35
2423414,-49.10,35
2424303,-49.11,35
2425192,-49.12,35
2426081,-49.11,35
2426970,-49.10,35
2427859,-49.11,35
2428748,-49.12,35
2429637,-49.12,35
2430526,-49.12,35
2431415,-49.10,35
2432304,-49.10,35
2433193,-49.11,35
2434082,-49.10,35
2434971,-49.10,35
2435860,-49.10,35
2436749,-49.10,35
2437638,-49.10,35
2438527,-49.09,35
2439416,-49.08,35
2440305,-49.09,35
2441194,-49.10,35
2442083,-49.09,35
2442972,-49.09,35
2443861,-49.09,35
2444750,-49.09,35
2445639,-49.08,35
2446528,-49.08,35
2447417,-49.08,35
2448306,-49.08,35
2449195,-49.08,35
2450084,-49.06,35
2450973,-49.07,35
2451862,-49.07,35
2452751,-49.08,35
2453640,-49.08,35
2454529,-49.07,35
2455418,-49.07,35
2456307,-49.07,35
2457196,-49.06,35
2458085,-49.06,35
2458974,-49.06,35
2459863,-49.06,35
2460752,-49.05,35
2461641,-49.04,35
2462530,-49.04,35
2463419,-49.05,35
2464308,-49.04,35
2465197,-49.04,35
2466086,-49.04,35
2466975,-49.04,35
2467864,-49.04,35
2468753,-49.03,35
2469642,-49.02,35
2470531,-49.03,35
2471420,-49.04,35
2472309,-49.03,35
2473198,-49.03,35
2474087,-49.03,35
2474976,-49.04,35
2475865,-49.04,35
2476754,-49.03,35
2477643,-49.02,35
2478532,-49.03,35
2479421,-49.02,35
2480310,-49.02,35
2481199,-49.03,35
2482088,-49.04,35
2482977,-49.03,35
2483866,-49.03,35
2484755,-49.02,35
2485644,-49.02,35
2486533,-49.02,35
2487422,-49.02,35
2488311,-49.01,35
2489200,-49.02,35
2490089,-49.03,35
2490978,-49.03,35
2491867,-49.02,35
2492756,-49.02,35
2493645,-49.03,35
2494534,-49.03,35
2495423,-49.02,35
2496312,-49.02,35
2497201,-49.03,35
2498090,-49.04,35
2498979,-49.03,35
2499868,-49.03,35
2500757,-49.04,35
2501646,-49.04,35
2502535,-49.04,35
2503424,-49.04,35
2504313,-49.04,35
2505202,-49.05,35
2506091,-49.05,35
2506980,-49.04,35
2507869,-49.04,35
2508758,-49.04,35
2509647,-49.03,35
2510536,-49.03,35
2511425,-49.03,35
2512314,-49.03,35
2513203,-49.04,35
2514092,-49.04,35
2514981,-49.03,35
2515870,-49.03,35
2516759,-49.03,35
2517648,-49.03,35
2518537,-49.02,35
2519426,-49.02,35
2520315,-49.02,35
2521204,-49.03,35
2522093,-49.02,35
2522982,-49.02,35
2523871,-49.02,35
2524760,-49.01,35
2525649,-49.01,35
2526538,-49.01,35
2527427,-49.01,35
2528316,-49.02,35
2529205,-49.02,35
2530094,-49.01,35
2530983,-49.02,35
2531872,-49.02,35
2532761,-49.02,35
2533650,-49.01,35
2534539,-49.01,35
2535428,-49.03,35
2536317,-49.04,35
2537206,-49.04,35
2538095,-49.04,35
2538984,-49.04,35
2539873,-49.04,35
2540762,-49.04,35
2541651,-49.03,35
2542540,-49.04,35
2543429,-49.05,35
2544318,-49.05,35
2545207,-49.04,35
2546096,-49.03,35
2546985,-49.04,35
2547874,-49.05,35
2548763,-49.04,35
2549652,-49.04,35
2550541,-49.04,35
2551430,-49.04,35
2552319,-49.04,35
2553208,-49.04,35
2554097,-49.04,35
2554986,-49.05,35
2555875,-49.05,35
2556764,-49.04,35
2557653,-49.04,35
2558542,-49.05,35
2559431,-49.05,35
2560320,-49.05,35
2561209,-49.04,35
2562098,-49.05,35
2562987,-49.05,35
2563876,-49.04,35
2564765,-49.03,35
2565654,-49.04,35
2566543,-49.04,35
2567432,-49.05,35
2568321,-49.04,35
2569210,-49.04,35
2570099,-49.04,35
2570988,-49.04,35
2571877,-49.04,35
2572766,-49.04,35
2573655,-49.05,35
2574544,-49.05,35
2575433,-49.04,35
2576322,-49.03,35
2577211,-49.04,35
2578100,-49.04,35
2578989,-49.04,35
2579878,-49.04,35
2580767,-49.04,35
2581656,-49.05,35
2582545,-49.04,35
2583434,-49.03,35
2584323,-49.04,35
2585212,-49.05,35
2586101,-49.05,35
2586990,-49.04,35
2587879,-49.04,35
2588768,-49.04,35
2589657,-49.04,35
2590546,-49.04,35
2591435,-49.05,35
2592324,-49.05,35
2593213,-49.06,35
2594102,-49.05,35
2594991,-49.05,35
2595880,-49.06,35
2596769,-49.07,35
2597658,-49.06,35
